timestamp,memory_used_mib,utilization_gpu_pct,temperature_gpu_c,power_draw_w
2026/08/09 11:13:32.928, 14080, 99, 58, 190.60
2026/08/09 11:13:33.961, 14080, 99, 58, 190.57
2026/08/09 11:13:34.997, 14080, 99, 58, 190.58
2026/08/09 11:13:36.030, 14080, 99, 58, 190.61
2026/08/09 11:13:37.066, 14080, 99, 58, 190.51
2026/08/09 11:13:38.102, 14080, 99, 60, 199.07
2026/08/09 11:13:39.137, 14080, 99, 58, 190.56
2026/08/09 11:13:40.173, 14080, 99, 58, 190.65
2026/08/09 11:13:41.208, 14080, 99, 58, 190.66
2026/08/09 11:13:42.243, 14080, 99, 58, 190.52
2026/08/09 11:13:43.277, 14080, 99, 58, 190.40
2026/08/09 11:13:44.310, 14080, 99, 58, 190.46
2026/08/09 11:13:45.349, 14080, 0, 49, 66.35
2026/08/09 11:13:46.387, 14080, 0, 49, 39.75
2026/08/09 11:13:47.415, 14080, 0, 49, 39.59
2026/08/09 11:13:48.450, 14080, 0, 48, 39.38
2026/08/09 11:13:49.484, 14080, 0, 48, 39.18
2026/08/09 11:13:50.520, 14080, 0, 48, 38.92
2026/08/09 11:13:51.558, 14080, 0, 47, 38.93
2026/08/09 11:13:52.591, 14080, 0, 47, 39.16
2026/08/09 11:13:53.624, 14080, 0, 47, 39.29
2026/08/09 11:13:54.658, 14080, 0, 47, 39.15
2026/08/09 11:13:55.689, 14080, 0, 47, 39.03
2026/08/09 11:13:56.721, 14080, 0, 47, 38.92
2026/08/09 11:13:57.758, 14080, 0, 46, 38.71
2026/08/09 11:13:58.794, 14080, 0, 46, 38.78
2026/08/09 11:13:59.828, 14080, 0, 46, 38.79
2026/08/09 11:14:00.861, 14080, 0, 46, 38.60
2026/08/09 11:14:01.893, 14080, 0, 46, 38.61
2026/08/09 11:14:02.938, 14080, 0, 44, 12.50
2026/08/09 11:14:03.976, 14080, 0, 44, 9.11
2026/08/09 11:14:05.019, 14080, 0, 44, 5.59
2026/08/09 11:14:06.054, 14080, 0, 44, 5.55
2026/08/09 11:14:07.097, 14080, 0, 43, 5.57
2026/08/09 11:14:08.147, 14080, 0, 43, 5.54
2026/08/09 11:14:09.181, 14080, 0, 43, 5.52
2026/08/09 11:14:10.211, 14080, 0, 43, 5.53
2026/08/09 11:14:11.253, 14080, 0, 43, 5.50
2026/08/09 11:14:12.297, 14080, 0, 43, 5.46
2026/08/09 11:14:13.329, 14080, 0, 42, 5.43
2026/08/09 11:14:14.367, 14080, 0, 42, 5.42
2026/08/09 11:14:15.405, 14080, 0, 42, 5.46
2026/08/09 11:14:16.442, 14080, 0, 42, 5.47
2026/08/09 11:14:17.475, 14080, 0, 42, 5.43
2026/08/09 11:14:18.523, 14080, 0, 42, 5.43
2026/08/09 11:14:19.555, 14080, 0, 42, 5.39
2026/08/09 11:14:20.590, 14080, 0, 42, 5.36
2026/08/09 11:14:21.621, 14080, 0, 41, 5.37
2026/08/09 11:14:22.652, 14080, 0, 41, 5.32
2026/08/09 11:14:23.683, 14080, 0, 41, 5.28
2026/08/09 11:14:24.722, 14080, 0, 41, 5.05
2026/08/09 11:14:25.758, 14080, 0, 41, 4.85
2026/08/09 11:14:26.791, 14080, 0, 41, 4.84
