timestamp,memory_used_mib,utilization_gpu_pct,temperature_gpu_c,power_draw_w
2026/08/09 10:27:34.043, 14086, 0, 40, 4.80
2026/08/09 10:27:35.074, 14086, 0, 40, 4.81
2026/08/09 10:27:36.104, 14086, 0, 40, 4.79
2026/08/09 10:27:37.140, 14086, 0, 40, 4.79
2026/08/09 10:27:38.170, 14086, 0, 40, 4.80
2026/08/09 10:27:39.200, 14086, 0, 40, 4.80
2026/08/09 10:27:40.231, 14086, 0, 40, 4.80
2026/08/09 10:27:41.262, 14086, 0, 40, 4.79
2026/08/09 10:27:42.298, 14086, 0, 40, 4.81
2026/08/09 10:27:43.337, 14086, 0, 40, 4.80
2026/08/09 10:27:44.375, 14086, 0, 40, 4.80
2026/08/09 10:27:45.410, 14086, 0, 40, 4.79
2026/08/09 10:27:46.444, 14086, 0, 40, 4.78
2026/08/09 10:27:47.480, 14086, 0, 40, 4.80
2026/08/09 10:27:48.519, 14086, 0, 40, 4.82
2026/08/09 10:27:49.566, 14086, 0, 40, 4.82
2026/08/09 10:27:50.603, 14086, 0, 40, 4.82
2026/08/09 10:27:51.639, 14086, 0, 40, 4.79
2026/08/09 10:27:52.672, 14086, 0, 40, 4.78
2026/08/09 10:27:53.707, 14086, 0, 40, 4.80
2026/08/09 10:27:54.740, 14086, 0, 40, 4.82
2026/08/09 10:27:55.772, 14086, 0, 40, 4.81
2026/08/09 10:27:56.803, 14086, 0, 40, 4.80
2026/08/09 10:27:57.839, 14086, 0, 40, 4.80
2026/08/09 10:27:58.868, 14086, 0, 40, 4.78
2026/08/09 10:27:59.907, 14086, 0, 40, 4.77
2026/08/09 10:28:00.947, 14086, 0, 40, 4.79
2026/08/09 10:28:01.976, 14086, 0, 40, 4.79
2026/08/09 10:28:03.006, 14086, 0, 40, 4.78
2026/08/09 10:28:04.036, 14086, 0, 40, 4.78
2026/08/09 10:28:05.066, 14086, 0, 40, 4.78
2026/08/09 10:28:06.098, 14086, 0, 40, 4.78
2026/08/09 10:28:07.130, 14086, 0, 40, 4.77
2026/08/09 10:28:08.172, 14086, 0, 40, 4.77
2026/08/09 10:28:09.201, 14086, 0, 40, 4.77
2026/08/09 10:28:10.230, 14086, 0, 40, 4.76
2026/08/09 10:28:11.269, 14086, 0, 40, 4.76
2026/08/09 10:28:12.300, 14086, 0, 40, 4.77
2026/08/09 10:28:13.344, 14086, 0, 40, 4.79
2026/08/09 10:28:14.381, 14086, 0, 40, 4.79
2026/08/09 10:28:15.418, 14086, 0, 40, 4.80
2026/08/09 10:28:16.447, 14086, 0, 40, 4.81
2026/08/09 10:28:17.482, 14086, 0, 40, 4.82
2026/08/09 10:28:18.518, 14086, 0, 40, 4.82
2026/08/09 10:28:19.550, 14086, 0, 40, 4.78
2026/08/09 10:28:20.589, 14086, 0, 40, 4.80
2026/08/09 10:28:21.618, 14086, 0, 40, 4.82
2026/08/09 10:28:22.651, 14086, 0, 40, 4.83
2026/08/09 10:28:23.681, 14086, 0, 40, 4.83
2026/08/09 10:28:24.713, 14086, 0, 40, 4.84
2026/08/09 10:28:25.753, 14086, 0, 40, 4.84
2026/08/09 10:28:26.782, 14086, 0, 40, 4.83
2026/08/09 10:28:27.815, 14086, 0, 40, 4.84
2026/08/09 10:28:28.846, 14086, 0, 40, 4.84
2026/08/09 10:28:29.878, 14086, 0, 40, 4.82
2026/08/09 10:28:30.927, 14086, 0, 40, 4.81
2026/08/09 10:28:31.970, 14086, 0, 40, 4.79
2026/08/09 10:28:33.005, 14086, 0, 40, 4.78
2026/08/09 10:28:34.033, 14086, 0, 40, 4.81
2026/08/09 10:28:35.064, 14086, 0, 40, 4.82
2026/08/09 10:28:36.095, 14086, 0, 40, 4.81
2026/08/09 10:28:37.134, 14086, 0, 40, 4.82
2026/08/09 10:28:38.169, 14086, 0, 40, 4.82
2026/08/09 10:28:39.206, 14086, 0, 40, 4.78
2026/08/09 10:28:40.245, 14086, 0, 40, 4.77
2026/08/09 10:28:41.277, 14086, 0, 40, 4.77
2026/08/09 10:28:42.311, 14086, 0, 40, 4.79
2026/08/09 10:28:43.345, 14086, 0, 40, 4.79
2026/08/09 10:28:44.384, 14086, 0, 40, 4.81
2026/08/09 10:28:45.419, 14086, 0, 40, 4.81
2026/08/09 10:28:46.458, 14086, 0, 40, 4.79
2026/08/09 10:28:47.492, 14086, 0, 40, 4.77
